"filename", "language", "JavaScript", "JSON with Comments", "JSON", "Markdown", "TypeScript", "Python", "vue", "MS SQL", "PostCSS", "Shell Script", "Properties", "YAML", "Docker", "pip requirements", "HTML", "Ignore", "XML", "comment", "blank", "total"
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\components\forms.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42, 227
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\components\gameMenu.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 84
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\components\tables.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 102
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 14, 29, 139
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\layouts\main.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33, 162
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\layouts\topNav.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 46
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\primevue\index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 348, 0, 0, 0, 0, 0, 0, 0, 0, 24, 99, 471
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\utilities\animations.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 16, 34, 242
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\utilities\gameUtilities.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 22, 47, 246
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\utilities\utilities.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 189
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\variablesUnified.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 72, 31, 369
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\styles\views\auth\LoginView.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\types\api.ts", "TypeScript", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 42
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\types\build.ts", "TypeScript", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 156
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\types\buildLibrary.ts", "TypeScript", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 18, 162
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\types\eliteInsights.ts", "TypeScript", 0, 0, 0, 0, 481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 61, 657
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\types\index.ts", "TypeScript", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 140
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\types\permission.ts", "TypeScript", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 56
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\types\plugin.ts", "TypeScript", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 13, 123
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\types\scroll.ts", "TypeScript", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 75
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\attendance\attendanceFormatters.ts", "TypeScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 69
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\auth\__tests__\tokenAutoLogout.test.ts", "TypeScript", 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 61, 351
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\auth\__tests__\tokenManager.test.ts", "TypeScript", 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 51, 283
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\auth\tokenManager.ts", "TypeScript", 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 32, 235
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\cache\RequestCache.ts", "TypeScript", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 110
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\combat\combatFormatters.ts", "TypeScript", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 58
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\combat\combatStats.ts", "TypeScript", 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 174
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\combat\playerDetailHelpers.ts", "TypeScript", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\combat\rotation.ts", "TypeScript", 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 20, 242
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\combat\rotationTypes.ts", "TypeScript", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 70
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\combat\scoringConstants.ts", "TypeScript", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 68
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\core\__tests__\caseConverter.test.ts", "TypeScript", 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 42, 350
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\core\caseConverter.ts", "TypeScript", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 13, 169
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\core\dictConstants.ts", "TypeScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 28
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\core\helpers.ts", "TypeScript", 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 39, 290
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\core\performance.ts", "TypeScript", 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 52, 361
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\error\advancedErrorHandler.ts", "TypeScript", 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 31, 232
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\error\errorHandler.ts", "TypeScript", 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 23, 207
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\events\EventListenerManager.ts", "TypeScript", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 17, 128
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\log\logTableHelpers.ts", "TypeScript", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\mock\mockEiData.ts", "TypeScript", 0, 0, 0, 0, 878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 4, 903
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\permission\permissionUtils.ts", "TypeScript", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 62
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\profession\dictMapping.ts", "TypeScript", 0, 0, 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 45, 426
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\profession\professionUtils.ts", "TypeScript", 0, 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 33, 415
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\profession\skillIcons.ts", "TypeScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 7, 61
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\skillIcons.ts", "TypeScript", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 23
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\theme\imageColorUtils.ts", "TypeScript", 0, 0, 0, 0, 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 80, 524
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\theme\mapCoords.ts", "TypeScript", 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 35, 244
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\utils\timer\TimerManager.ts", "TypeScript", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 19, 132
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\auth\LoginTransitionOverlay.vue", "vue", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 33
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\auth\LoginView.vue", "vue", 0, 0, 0, 0, 0, 0, 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 53, 515
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\combat\CombatFightDataView.vue", "vue", 0, 0, 0, 0, 0, 0, 444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 466
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\combat\CombatLogDetailView.vue", "vue", 0, 0, 0, 0, 0, 0, 2154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 98, 2304
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\combat\CombatLogListView.vue", "vue", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 156
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\data\AttendanceDetailView.vue", "vue", 0, 0, 0, 0, 0, 0, 933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 36, 992
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\data\DataAiAnalysisView.vue", "vue", 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 173
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\data\DataAttendanceView.vue", "vue", 0, 0, 0, 0, 0, 0, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 47, 358
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\data\DataDashboardView.vue", "vue", 0, 0, 0, 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28, 292
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\error\ErrorForbiddenView.vue", "vue", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\error\ErrorNotFoundView.vue", "vue", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 42
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\settings\ScoringRulesView.vue", "vue", 0, 0, 0, 0, 0, 0, 1365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 106, 1488
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\system\ProfessionManagementView.vue", "vue", 0, 0, 0, 0, 0, 0, 412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21, 437
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\system\SystemAdminView.vue", "vue", 0, 0, 0, 0, 0, 0, 374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34, 416
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\system\SystemDictionaryView.vue", "vue", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\system\SystemSettingsView.vue", "vue", 0, 0, 0, 0, 0, 0, 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 45, 422
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\views\test\DpsReportTestView.vue", "vue", 0, 0, 0, 0, 0, 0, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 331
"d:\Code\Gw2-wvw-log-analyzer\frontend\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 19
"d:\Code\Gw2-wvw-log-analyzer\frontend\tailwind.config.js", "JavaScript", 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 123
"d:\Code\Gw2-wvw-log-analyzer\frontend\tsconfig.json", "JSON with Comments", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"d:\Code\Gw2-wvw-log-analyzer\frontend\tsconfig.node.json", "JSON", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"d:\Code\Gw2-wvw-log-analyzer\frontend\vite.config.ts", "TypeScript", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 114
"Total", "-", 117, 58, 996163, 15286, 19860, 40679, 34922, 391, 2595, 1030, 452, 108, 41, 20, 2229, 49, 600, 10197, 17448, 1142245
